sous_dossier,fichier,k_value,taille_matrice,nan_avant,nan_après
4,matrix_edge_131_10000.csv,13,46×300,4394,1
4,matrix_edge_131_10000.csv,14,46×300,4394,0
4,matrix_edge_131_10000.csv,15,46×300,4394,0
4,matrix_edge_131_10000.csv,16,46×300,4394,0
4,matrix_edge_131_10000.csv,17,46×300,4394,0
4,matrix_edge_131_10000.csv,18,46×300,4394,0
4,matrix_edge_131_10000.csv,19,46×300,4394,0
4,matrix_edge_131_10000.csv,20,46×300,4394,0
4,matrix_edge_131_10000.csv,21,46×300,4394,0
4,matrix_edge_131_10000.csv,22,46×300,4394,0
4,matrix_edge_131_10000.csv,23,46×300,4394,0
4,matrix_edge_131_10000.csv,24,46×300,4394,0
4,matrix_edge_131_10000.csv,25,46×300,4394,0
4,matrix_edge_220_5000.csv,5,156×143,7544,190
4,matrix_edge_220_5000.csv,6,156×143,7544,254
4,matrix_edge_220_5000.csv,7,156×143,7544,74
4,matrix_edge_220_5000.csv,8,156×143,7544,105
4,matrix_edge_220_5000.csv,9,156×143,7544,133
4,matrix_edge_220_5000.csv,10,156×143,7544,48
4,matrix_edge_220_5000.csv,11,156×143,7544,71
4,matrix_edge_220_5000.csv,12,156×143,7544,95
4,matrix_edge_220_5000.csv,13,156×143,7544,113
4,matrix_edge_220_5000.csv,14,156×143,7544,62
4,matrix_edge_220_5000.csv,15,156×143,7544,78
4,matrix_edge_220_5000.csv,16,156×143,7544,89
4,matrix_edge_220_5000.csv,17,156×143,7544,47
4,matrix_edge_220_5000.csv,18,156×143,7544,54
4,matrix_edge_220_5000.csv,19,156×143,7544,58
4,matrix_edge_220_5000.csv,20,156×143,7544,44
4,matrix_edge_220_5000.csv,21,156×143,7544,47
4,matrix_edge_220_5000.csv,22,156×143,7544,84
4,matrix_edge_220_5000.csv,23,156×143,7544,95
4,matrix_edge_220_5000.csv,24,156×143,7544,77
4,matrix_edge_220_5000.csv,25,156×143,7544,87
4,matrix_edge_48_115000.csv,5,46×273,4104,17
4,matrix_edge_48_115000.csv,6,46×273,4104,27
4,matrix_edge_48_115000.csv,7,46×273,4104,1
4,matrix_edge_48_115000.csv,8,46×273,4104,1
4,matrix_edge_48_115000.csv,9,46×273,4104,7
4,matrix_edge_48_115000.csv,10,46×273,4104,0
4,matrix_edge_48_115000.csv,11,46×273,4104,3
4,matrix_edge_48_115000.csv,12,46×273,4104,4
4,matrix_edge_48_115000.csv,13,46×273,4104,5
4,matrix_edge_48_115000.csv,14,46×273,4104,0
4,matrix_edge_48_115000.csv,15,46×273,4104,0
4,matrix_edge_48_115000.csv,16,46×273,4104,0
4,matrix_edge_48_115000.csv,17,46×273,4104,0
4,matrix_edge_48_115000.csv,18,46×273,4104,0
4,matrix_edge_48_115000.csv,19,46×273,4104,0
4,matrix_edge_48_115000.csv,20,46×273,4104,0
4,matrix_edge_48_115000.csv,21,46×273,4104,0
4,matrix_edge_48_115000.csv,22,46×273,4104,0
4,matrix_edge_48_115000.csv,23,46×273,4104,0
4,matrix_edge_48_115000.csv,24,46×273,4104,0
4,matrix_edge_48_115000.csv,25,46×273,4104,0
4,matrix_edge_220_75000.csv,5,175×336,19025,279
4,matrix_edge_220_75000.csv,6,175×336,19025,393
4,matrix_edge_220_75000.csv,7,175×336,19025,126
4,matrix_edge_220_75000.csv,8,175×336,19025,180
4,matrix_edge_220_75000.csv,9,175×336,19025,218
4,matrix_edge_220_75000.csv,10,175×336,19025,107
4,matrix_edge_220_75000.csv,11,175×336,19025,136
4,matrix_edge_220_75000.csv,12,175×336,19025,171
4,matrix_edge_220_75000.csv,13,175×336,19025,201
4,matrix_edge_220_75000.csv,14,175×336,19025,131
4,matrix_edge_220_75000.csv,15,175×336,19025,149
4,matrix_edge_220_75000.csv,16,175×336,19025,171
4,matrix_edge_220_75000.csv,17,175×336,19025,125
4,matrix_edge_220_75000.csv,18,175×336,19025,151
4,matrix_edge_220_75000.csv,19,175×336,19025,177
4,matrix_edge_220_75000.csv,20,175×336,19025,143
4,matrix_edge_220_75000.csv,21,175×336,19025,162
4,matrix_edge_220_75000.csv,22,175×336,19025,173
4,matrix_edge_220_75000.csv,23,175×336,19025,218
4,matrix_edge_220_75000.csv,24,175×336,19025,211
4,matrix_edge_220_75000.csv,25,175×336,19025,289
4,matrix_edge_146_170000.csv,5,107×166,5888,86
4,matrix_edge_146_170000.csv,6,107×166,5888,110
4,matrix_edge_146_170000.csv,7,107×166,5888,30
4,matrix_edge_146_170000.csv,8,107×166,5888,45
4,matrix_edge_146_170000.csv,9,107×166,5888,57
4,matrix_edge_146_170000.csv,10,107×166,5888,33
4,matrix_edge_146_170000.csv,11,107×166,5888,40
4,matrix_edge_146_170000.csv,12,107×166,5888,51
4,matrix_edge_146_170000.csv,13,107×166,5888,64
4,matrix_edge_146_170000.csv,14,107×166,5888,40
4,matrix_edge_146_170000.csv,15,107×166,5888,50
4,matrix_edge_146_170000.csv,16,107×166,5888,65
4,matrix_edge_146_170000.csv,17,107×166,5888,48
4,matrix_edge_146_170000.csv,18,107×166,5888,64
4,matrix_edge_146_170000.csv,19,107×166,5888,79
4,matrix_edge_146_170000.csv,20,107×166,5888,70
4,matrix_edge_146_170000.csv,21,107×166,5888,106
4,matrix_edge_146_170000.csv,22,107×166,5888,145
4,matrix_edge_146_170000.csv,23,107×166,5888,171
4,matrix_edge_146_170000.csv,24,107×166,5888,158
4,matrix_edge_146_170000.csv,25,107×166,5888,190
4,matrix_edge_163_105000.csv,5,77×167,4240,43
4,matrix_edge_163_105000.csv,6,77×167,4240,68
4,matrix_edge_163_105000.csv,7,77×167,4240,16
4,matrix_edge_163_105000.csv,8,77×167,4240,27
4,matrix_edge_163_105000.csv,9,77×167,4240,31
4,matrix_edge_163_105000.csv,10,77×167,4240,17
4,matrix_edge_163_105000.csv,11,77×167,4240,18
4,matrix_edge_163_105000.csv,12,77×167,4240,25
4,matrix_edge_163_105000.csv,13,77×167,4240,30
4,matrix_edge_163_105000.csv,14,77×167,4240,22
4,matrix_edge_163_105000.csv,15,77×167,4240,28
4,matrix_edge_163_105000.csv,16,77×167,4240,30
4,matrix_edge_163_105000.csv,17,77×167,4240,25
4,matrix_edge_163_105000.csv,18,77×167,4240,31
4,matrix_edge_163_105000.csv,19,77×167,4240,34
4,matrix_edge_163_105000.csv,20,77×167,4240,31
4,matrix_edge_163_105000.csv,21,77×167,4240,38
4,matrix_edge_163_105000.csv,22,77×167,4240,48
4,matrix_edge_163_105000.csv,23,77×167,4240,66
4,matrix_edge_163_105000.csv,24,77×167,4240,57
4,matrix_edge_163_105000.csv,25,77×167,4240,72
4,matrix_edge_220_205000.csv,5,181×113,6974,171
4,matrix_edge_220_205000.csv,6,181×113,6974,242
4,matrix_edge_220_205000.csv,7,181×113,6974,74
4,matrix_edge_220_205000.csv,8,181×113,6974,111
4,matrix_edge_220_205000.csv,9,181×113,6974,146
4,matrix_edge_220_205000.csv,10,181×113,6974,66
4,matrix_edge_220_205000.csv,11,181×113,6974,92
4,matrix_edge_220_205000.csv,12,181×113,6974,123
4,matrix_edge_220_205000.csv,13,181×113,6974,155
4,matrix_edge_220_205000.csv,14,181×113,6974,96
4,matrix_edge_220_205000.csv,15,181×113,6974,127
4,matrix_edge_220_205000.csv,16,181×113,6974,157
4,matrix_edge_220_205000.csv,17,181×113,6974,112
4,matrix_edge_220_205000.csv,18,181×113,6974,139
4,matrix_edge_220_205000.csv,19,181×113,6974,168
4,matrix_edge_220_205000.csv,20,181×113,6974,138
4,matrix_edge_220_205000.csv,21,181×113,6974,162
4,matrix_edge_220_205000.csv,22,181×113,6974,183
4,matrix_edge_220_205000.csv,23,181×113,6974,198
4,matrix_edge_220_205000.csv,24,181×113,6974,185
4,matrix_edge_220_205000.csv,25,181×113,6974,204
4,matrix_edge_19_170000.csv,5,196×131,8675,143
4,matrix_edge_19_170000.csv,6,196×131,8675,201
4,matrix_edge_19_170000.csv,7,196×131,8675,44
4,matrix_edge_19_170000.csv,8,196×131,8675,66
4,matrix_edge_19_170000.csv,9,196×131,8675,82
4,matrix_edge_19_170000.csv,10,196×131,8675,33
4,matrix_edge_19_170000.csv,11,196×131,8675,44
4,matrix_edge_19_170000.csv,12,196×131,8675,54
4,matrix_edge_19_170000.csv,13,196×131,8675,62
4,matrix_edge_19_170000.csv,14,196×131,8675,41
4,matrix_edge_19_170000.csv,15,196×131,8675,48
4,matrix_edge_19_170000.csv,16,196×131,8675,52
4,matrix_edge_19_170000.csv,17,196×131,8675,36
4,matrix_edge_19_170000.csv,18,196×131,8675,38
4,matrix_edge_19_170000.csv,19,196×131,8675,42
4,matrix_edge_19_170000.csv,20,196×131,8675,38
4,matrix_edge_19_170000.csv,21,196×131,8675,41
4,matrix_edge_19_170000.csv,22,196×131,8675,42
4,matrix_edge_19_170000.csv,23,196×131,8675,45
4,matrix_edge_19_170000.csv,24,196×131,8675,44
4,matrix_edge_19_170000.csv,25,196×131,8675,47
4,matrix_edge_31_115000.csv,5,59×214,3900,80
4,matrix_edge_31_115000.csv,6,59×214,3900,135
4,matrix_edge_31_115000.csv,7,59×214,3900,66
4,matrix_edge_31_115000.csv,8,59×214,3900,107
4,matrix_edge_31_115000.csv,9,59×214,3900,129
4,matrix_edge_31_115000.csv,10,59×214,3900,98
4,matrix_edge_31_115000.csv,11,59×214,3900,107
4,matrix_edge_31_115000.csv,12,59×214,3900,109
4,matrix_edge_31_115000.csv,13,59×214,3900,109
4,matrix_edge_31_115000.csv,14,59×214,3900,64
4,matrix_edge_31_115000.csv,15,59×214,3900,65
4,matrix_edge_31_115000.csv,16,59×214,3900,65
4,matrix_edge_31_115000.csv,17,59×214,3900,26
4,matrix_edge_31_115000.csv,18,59×214,3900,27
4,matrix_edge_31_115000.csv,19,59×214,3900,29
4,matrix_edge_31_115000.csv,20,59×214,3900,7
4,matrix_edge_31_115000.csv,21,59×214,3900,8
4,matrix_edge_31_115000.csv,22,59×214,3900,9
4,matrix_edge_31_115000.csv,23,59×214,3900,9
4,matrix_edge_31_115000.csv,24,59×214,3900,1
4,matrix_edge_31_115000.csv,25,59×214,3900,1
4,matrix_edge_220_140000.csv,5,189×189,12102,199
4,matrix_edge_220_140000.csv,6,189×189,12102,316
4,matrix_edge_220_140000.csv,7,189×189,12102,97
4,matrix_edge_220_140000.csv,8,189×189,12102,129
4,matrix_edge_220_140000.csv,9,189×189,12102,158
4,matrix_edge_220_140000.csv,10,189×189,12102,73
4,matrix_edge_220_140000.csv,11,189×189,12102,83
4,matrix_edge_220_140000.csv,12,189×189,12102,104
4,matrix_edge_220_140000.csv,13,189×189,12102,124
4,matrix_edge_220_140000.csv,14,189×189,12102,41
4,matrix_edge_220_140000.csv,15,189×189,12102,59
4,matrix_edge_220_140000.csv,16,189×189,12102,70
4,matrix_edge_220_140000.csv,17,189×189,12102,36
4,matrix_edge_220_140000.csv,18,189×189,12102,45
4,matrix_edge_220_140000.csv,19,189×189,12102,77
4,matrix_edge_220_140000.csv,20,189×189,12102,53
4,matrix_edge_220_140000.csv,21,189×189,12102,67
4,matrix_edge_220_140000.csv,22,189×189,12102,82
4,matrix_edge_220_140000.csv,23,189×189,12102,92
4,matrix_edge_220_140000.csv,24,189×189,12102,72
4,matrix_edge_220_140000.csv,25,189×189,12102,101
4,matrix_edge_146_25000.csv,5,95×163,5071,85
4,matrix_edge_146_25000.csv,6,95×163,5071,127
4,matrix_edge_146_25000.csv,7,95×163,5071,31
4,matrix_edge_146_25000.csv,8,95×163,5071,49
4,matrix_edge_146_25000.csv,9,95×163,5071,65
4,matrix_edge_146_25000.csv,10,95×163,5071,38
4,matrix_edge_146_25000.csv,11,95×163,5071,49
4,matrix_edge_146_25000.csv,12,95×163,5071,55
4,matrix_edge_146_25000.csv,13,95×163,5071,66
4,matrix_edge_146_25000.csv,14,95×163,5071,51
4,matrix_edge_146_25000.csv,15,95×163,5071,62
4,matrix_edge_146_25000.csv,16,95×163,5071,67
4,matrix_edge_146_25000.csv,17,95×163,5071,59
4,matrix_edge_146_25000.csv,18,95×163,5071,66
4,matrix_edge_146_25000.csv,19,95×163,5071,73
4,matrix_edge_146_25000.csv,20,95×163,5071,64
4,matrix_edge_146_25000.csv,21,95×163,5071,74
4,matrix_edge_146_25000.csv,22,95×163,5071,82
4,matrix_edge_146_25000.csv,23,95×163,5071,98
4,matrix_edge_146_25000.csv,24,95×163,5071,83
4,matrix_edge_146_25000.csv,25,95×163,5071,94
4,matrix_edge_227_210000.csv,5,161×135,7306,133
4,matrix_edge_227_210000.csv,6,161×135,7306,197
4,matrix_edge_227_210000.csv,7,161×135,7306,35
4,matrix_edge_227_210000.csv,8,161×135,7306,56
4,matrix_edge_227_210000.csv,9,161×135,7306,78
4,matrix_edge_227_210000.csv,10,161×135,7306,25
4,matrix_edge_227_210000.csv,11,161×135,7306,39
4,matrix_edge_227_210000.csv,12,161×135,7306,60
4,matrix_edge_227_210000.csv,13,161×135,7306,86
4,matrix_edge_227_210000.csv,14,161×135,7306,46
4,matrix_edge_227_210000.csv,15,161×135,7306,63
4,matrix_edge_227_210000.csv,16,161×135,7306,75
4,matrix_edge_227_210000.csv,17,161×135,7306,55
4,matrix_edge_227_210000.csv,18,161×135,7306,70
4,matrix_edge_227_210000.csv,19,161×135,7306,96
4,matrix_edge_227_210000.csv,20,161×135,7306,75
4,matrix_edge_227_210000.csv,21,161×135,7306,91
4,matrix_edge_227_210000.csv,22,161×135,7306,114
4,matrix_edge_227_210000.csv,23,161×135,7306,161
4,matrix_edge_227_210000.csv,24,161×135,7306,132
4,matrix_edge_227_210000.csv,25,161×135,7306,192
4,matrix_edge_149_25000.csv,5,100×146,4832,49
4,matrix_edge_149_25000.csv,6,100×146,4832,74
4,matrix_edge_149_25000.csv,7,100×146,4832,6
4,matrix_edge_149_25000.csv,8,100×146,4832,6
4,matrix_edge_149_25000.csv,9,100×146,4832,11
4,matrix_edge_149_25000.csv,10,100×146,4832,3
4,matrix_edge_149_25000.csv,11,100×146,4832,4
4,matrix_edge_149_25000.csv,12,100×146,4832,6
4,matrix_edge_149_25000.csv,13,100×146,4832,13
4,matrix_edge_149_25000.csv,14,100×146,4832,5
4,matrix_edge_149_25000.csv,15,100×146,4832,9
4,matrix_edge_149_25000.csv,16,100×146,4832,9
4,matrix_edge_149_25000.csv,17,100×146,4832,9
4,matrix_edge_149_25000.csv,18,100×146,4832,11
4,matrix_edge_149_25000.csv,19,100×146,4832,11
4,matrix_edge_149_25000.csv,20,100×146,4832,10
4,matrix_edge_149_25000.csv,21,100×146,4832,11
4,matrix_edge_149_25000.csv,22,100×146,4832,12
4,matrix_edge_149_25000.csv,23,100×146,4832,12
4,matrix_edge_149_25000.csv,24,100×146,4832,11
4,matrix_edge_149_25000.csv,25,100×146,4832,13
4,matrix_edge_20_25000.csv,5,178×133,7607,155
4,matrix_edge_20_25000.csv,6,178×133,7607,226
4,matrix_edge_20_25000.csv,7,178×133,7607,83
4,matrix_edge_20_25000.csv,8,178×133,7607,103
4,matrix_edge_20_25000.csv,9,178×133,7607,135
4,matrix_edge_20_25000.csv,10,178×133,7607,54
4,matrix_edge_20_25000.csv,11,178×133,7607,66
4,matrix_edge_20_25000.csv,12,178×133,7607,91
4,matrix_edge_20_25000.csv,13,178×133,7607,111
4,matrix_edge_20_25000.csv,14,178×133,7607,66
4,matrix_edge_20_25000.csv,15,178×133,7607,83
4,matrix_edge_20_25000.csv,16,178×133,7607,101
4,matrix_edge_20_25000.csv,17,178×133,7607,69
4,matrix_edge_20_25000.csv,18,178×133,7607,89
4,matrix_edge_20_25000.csv,19,178×133,7607,105
4,matrix_edge_20_25000.csv,20,178×133,7607,60
4,matrix_edge_20_25000.csv,21,178×133,7607,76
4,matrix_edge_20_25000.csv,22,178×133,7607,96
4,matrix_edge_20_25000.csv,23,178×133,7607,116
4,matrix_edge_20_25000.csv,24,178×133,7607,73
4,matrix_edge_20_25000.csv,25,178×133,7607,98
4,matrix_edge_146_100000.csv,5,96×161,5140,50
4,matrix_edge_146_100000.csv,6,96×161,5140,74
4,matrix_edge_146_100000.csv,7,96×161,5140,10
4,matrix_edge_146_100000.csv,8,96×161,5140,12
4,matrix_edge_146_100000.csv,9,96×161,5140,16
4,matrix_edge_146_100000.csv,10,96×161,5140,1
4,matrix_edge_146_100000.csv,11,96×161,5140,1
4,matrix_edge_146_100000.csv,12,96×161,5140,2
4,matrix_edge_146_100000.csv,13,96×161,5140,3
4,matrix_edge_146_100000.csv,14,96×161,5140,0
4,matrix_edge_146_100000.csv,15,96×161,5140,0
4,matrix_edge_146_100000.csv,16,96×161,5140,0
4,matrix_edge_146_100000.csv,17,96×161,5140,0
4,matrix_edge_146_100000.csv,18,96×161,5140,0
4,matrix_edge_146_100000.csv,19,96×161,5140,0
4,matrix_edge_146_100000.csv,20,96×161,5140,0
4,matrix_edge_146_100000.csv,21,96×161,5140,0
4,matrix_edge_146_100000.csv,22,96×161,5140,0
4,matrix_edge_146_100000.csv,23,96×161,5140,0
4,matrix_edge_146_100000.csv,24,96×161,5140,0
4,matrix_edge_146_100000.csv,25,96×161,5140,0
4,matrix_edge_31_290000.csv,5,53×205,3560,48
4,matrix_edge_31_290000.csv,6,53×205,3560,81
4,matrix_edge_31_290000.csv,7,53×205,3560,0
4,matrix_edge_31_290000.csv,8,53×205,3560,1
4,matrix_edge_31_290000.csv,9,53×205,3560,4
4,matrix_edge_31_290000.csv,10,53×205,3560,1
4,matrix_edge_31_290000.csv,11,53×205,3560,2
4,matrix_edge_31_290000.csv,12,53×205,3560,2
4,matrix_edge_31_290000.csv,13,53×205,3560,2
4,matrix_edge_31_290000.csv,14,53×205,3560,0
4,matrix_edge_31_290000.csv,15,53×205,3560,0
4,matrix_edge_31_290000.csv,16,53×205,3560,0
4,matrix_edge_31_290000.csv,17,53×205,3560,0
4,matrix_edge_31_290000.csv,18,53×205,3560,0
4,matrix_edge_31_290000.csv,19,53×205,3560,0
4,matrix_edge_31_290000.csv,20,53×205,3560,0
4,matrix_edge_31_290000.csv,21,53×205,3560,0
4,matrix_edge_31_290000.csv,22,53×205,3560,0
4,matrix_edge_31_290000.csv,23,53×205,3560,0
4,matrix_edge_31_290000.csv,24,53×205,3560,0
4,matrix_edge_31_290000.csv,25,53×205,3560,0
4,matrix_edge_20_180000.csv,5,200×163,10867,227
4,matrix_edge_20_180000.csv,6,200×163,10867,329
4,matrix_edge_20_180000.csv,7,200×163,10867,104
4,matrix_edge_20_180000.csv,8,200×163,10867,146
4,matrix_edge_20_180000.csv,9,200×163,10867,185
4,matrix_edge_20_180000.csv,10,200×163,10867,85
4,matrix_edge_20_180000.csv,11,200×163,10867,114
4,matrix_edge_20_180000.csv,12,200×163,10867,134
4,matrix_edge_20_180000.csv,13,200×163,10867,167
4,matrix_edge_20_180000.csv,14,200×163,10867,108
4,matrix_edge_20_180000.csv,15,200×163,10867,131
4,matrix_edge_20_180000.csv,16,200×163,10867,150
4,matrix_edge_20_180000.csv,17,200×163,10867,102
4,matrix_edge_20_180000.csv,18,200×163,10867,117
4,matrix_edge_20_180000.csv,19,200×163,10867,141
4,matrix_edge_20_180000.csv,20,200×163,10867,106
4,matrix_edge_20_180000.csv,21,200×163,10867,127
4,matrix_edge_20_180000.csv,22,200×163,10867,149
4,matrix_edge_20_180000.csv,23,200×163,10867,165
4,matrix_edge_20_180000.csv,24,200×163,10867,127
4,matrix_edge_20_180000.csv,25,200×163,10867,150
4,matrix_edge_220_175000.csv,5,159×302,15499,262
4,matrix_edge_220_175000.csv,6,159×302,15499,364
4,matrix_edge_220_175000.csv,7,159×302,15499,117
4,matrix_edge_220_175000.csv,8,159×302,15499,158
4,matrix_edge_220_175000.csv,9,159×302,15499,214
4,matrix_edge_220_175000.csv,10,159×302,15499,97
4,matrix_edge_220_175000.csv,11,159×302,15499,117
4,matrix_edge_220_175000.csv,12,159×302,15499,156
4,matrix_edge_220_175000.csv,13,159×302,15499,188
4,matrix_edge_220_175000.csv,14,159×302,15499,103
4,matrix_edge_220_175000.csv,15,159×302,15499,121
4,matrix_edge_220_175000.csv,16,159×302,15499,129
4,matrix_edge_220_175000.csv,17,159×302,15499,89
4,matrix_edge_220_175000.csv,18,159×302,15499,136
4,matrix_edge_220_175000.csv,19,159×302,15499,150
4,matrix_edge_220_175000.csv,20,159×302,15499,93
4,matrix_edge_220_175000.csv,21,159×302,15499,138
4,matrix_edge_220_175000.csv,22,159×302,15499,205
4,matrix_edge_220_175000.csv,23,159×302,15499,289
4,matrix_edge_220_175000.csv,24,159×302,15499,268
4,matrix_edge_220_175000.csv,25,159×302,15499,365
4,matrix_edge_41_0.csv,5,166×249,13656,163
4,matrix_edge_41_0.csv,6,166×249,13656,226
4,matrix_edge_41_0.csv,7,166×249,13656,43
4,matrix_edge_41_0.csv,8,166×249,13656,63
4,matrix_edge_41_0.csv,9,166×249,13656,85
4,matrix_edge_41_0.csv,10,166×249,13656,17
4,matrix_edge_41_0.csv,11,166×249,13656,51
4,matrix_edge_41_0.csv,12,166×249,13656,62
4,matrix_edge_41_0.csv,13,166×249,13656,73
4,matrix_edge_41_0.csv,14,166×249,13656,43
4,matrix_edge_41_0.csv,15,166×249,13656,47
4,matrix_edge_41_0.csv,16,166×249,13656,52
4,matrix_edge_41_0.csv,17,166×249,13656,40
4,matrix_edge_41_0.csv,18,166×249,13656,44
4,matrix_edge_41_0.csv,19,166×249,13656,64
4,matrix_edge_41_0.csv,20,166×249,13656,56
4,matrix_edge_41_0.csv,21,166×249,13656,60
4,matrix_edge_41_0.csv,22,166×249,13656,100
4,matrix_edge_41_0.csv,23,166×249,13656,206
4,matrix_edge_41_0.csv,24,166×249,13656,193
4,matrix_edge_41_0.csv,25,166×249,13656,235
4,matrix_edge_10_40000.csv,5,175×168,9673,219
4,matrix_edge_10_40000.csv,6,175×168,9673,312
4,matrix_edge_10_40000.csv,7,175×168,9673,107
4,matrix_edge_10_40000.csv,8,175×168,9673,136
4,matrix_edge_10_40000.csv,9,175×168,9673,161
4,matrix_edge_10_40000.csv,10,175×168,9673,89
4,matrix_edge_10_40000.csv,11,175×168,9673,117
4,matrix_edge_10_40000.csv,12,175×168,9673,129
4,matrix_edge_10_40000.csv,13,175×168,9673,147
4,matrix_edge_10_40000.csv,14,175×168,9673,95
4,matrix_edge_10_40000.csv,15,175×168,9673,108
4,matrix_edge_10_40000.csv,16,175×168,9673,124
4,matrix_edge_10_40000.csv,17,175×168,9673,87
4,matrix_edge_10_40000.csv,18,175×168,9673,106
4,matrix_edge_10_40000.csv,19,175×168,9673,122
4,matrix_edge_10_40000.csv,20,175×168,9673,83
4,matrix_edge_10_40000.csv,21,175×168,9673,101
4,matrix_edge_10_40000.csv,22,175×168,9673,120
4,matrix_edge_10_40000.csv,23,175×168,9673,152
4,matrix_edge_10_40000.csv,24,175×168,9673,107
4,matrix_edge_10_40000.csv,25,175×168,9673,132
4,matrix_edge_227_35000.csv,5,120×295,11604,362
4,matrix_edge_227_35000.csv,6,120×295,11604,508
4,matrix_edge_227_35000.csv,7,120×295,11604,217
4,matrix_edge_227_35000.csv,8,120×295,11604,317
4,matrix_edge_227_35000.csv,9,120×295,11604,400
4,matrix_edge_227_35000.csv,10,120×295,11604,246
4,matrix_edge_227_35000.csv,11,120×295,11604,294
4,matrix_edge_227_35000.csv,12,120×295,11604,360
4,matrix_edge_227_35000.csv,13,120×295,11604,413
4,matrix_edge_227_35000.csv,14,120×295,11604,289
4,matrix_edge_227_35000.csv,15,120×295,11604,336
4,matrix_edge_227_35000.csv,16,120×295,11604,380
4,matrix_edge_227_35000.csv,17,120×295,11604,269
4,matrix_edge_227_35000.csv,18,120×295,11604,343
4,matrix_edge_227_35000.csv,19,120×295,11604,410
4,matrix_edge_227_35000.csv,20,120×295,11604,308
4,matrix_edge_227_35000.csv,21,120×295,11604,384
4,matrix_edge_227_35000.csv,22,120×295,11604,501
4,matrix_edge_227_35000.csv,23,120×295,11604,614
4,matrix_edge_227_35000.csv,24,120×295,11604,551
4,matrix_edge_227_35000.csv,25,120×295,11604,677
4,matrix_edge_31_305000.csv,5,209×147,10137,123
4,matrix_edge_31_305000.csv,6,209×147,10137,182
4,matrix_edge_31_305000.csv,7,209×147,10137,45
4,matrix_edge_31_305000.csv,8,209×147,10137,64
4,matrix_edge_31_305000.csv,9,209×147,10137,86
4,matrix_edge_31_305000.csv,10,209×147,10137,37
4,matrix_edge_31_305000.csv,11,209×147,10137,50
4,matrix_edge_31_305000.csv,12,209×147,10137,61
4,matrix_edge_31_305000.csv,13,209×147,10137,74
4,matrix_edge_31_305000.csv,14,209×147,10137,37
4,matrix_edge_31_305000.csv,15,209×147,10137,47
4,matrix_edge_31_305000.csv,16,209×147,10137,60
4,matrix_edge_31_305000.csv,17,209×147,10137,32
4,matrix_edge_31_305000.csv,18,209×147,10137,38
4,matrix_edge_31_305000.csv,19,209×147,10137,42
4,matrix_edge_31_305000.csv,20,209×147,10137,22
4,matrix_edge_31_305000.csv,21,209×147,10137,27
4,matrix_edge_31_305000.csv,22,209×147,10137,34
4,matrix_edge_31_305000.csv,23,209×147,10137,37
4,matrix_edge_31_305000.csv,24,209×147,10137,28
4,matrix_edge_31_305000.csv,25,209×147,10137,33
4,matrix_edge_163_80000.csv,5,55×292,5509,91
4,matrix_edge_163_80000.csv,6,55×292,5509,141
